ID,time,distance,start_x,start_y,end_x,end_y,state
8598,232.405,242.172,323.552,590.715,312.208,818.23,0
8599,88.5992,70.5683,386.666,187.348,355.753,174.302,0
8600,241.006,167.322,159.226,489.912,67.6118,405.922,0
8601,255.506,146.1,561.789,556.115,613.423,613.299,0
8602,114.599,91.3057,560.265,361.324,630.437,333.719,0
8603,3.8,2.94642,256.117,183.977,253.364,182.929,0
8604,554.612,238.758,502.711,678.238,613.174,612.842,0
8605,999.903,409.1,470.724,632.527,475.625,634.342,1
8606,130.499,122.966,177.81,621.541,150.618,706.174,0
8607,90.4992,109.68,324.736,715.285,312.373,818.135,0
8608,314.31,207.86,509.063,520.985,613.189,612.681,0
8609,253.106,260.558,328.01,571.132,312.09,818.194,0
8610,378.714,219.797,220.256,473.195,67.6487,405.912,0
8611,160.401,108.45,220.353,286.294,249.545,185.218,0
8612,15.7,18.3843,635.461,128.459,653.578,129.953,0
8613,341.812,205.695,256.149,382.234,67.4814,404.336,0
8614,330.011,137.681,488.457,635.565,613.266,612.412,0
8615,118.199,79.6034,282.879,764.348,311.517,818.377,0
8616,316.01,161.476,248.963,638.136,150.779,706.288,0
8617,198.903,132.291,212.563,305.282,248.178,184.671,0
8618,387.914,295.275,310.372,460.103,67.2705,403.885,0
8619,81.4993,79.9124,582.721,147.785,653.558,130.38,0
8620,173.501,104.712,217.999,255.949,248.245,184.689,0
8621,186.502,139.321,246.229,315.397,249.693,185.21,0
8622,201.703,169.024,487.333,116.162,653.647,130.288,0
8623,4,3.4593,608.396,752.666,611.729,753.589,0
8624,581.605,404.588,366.717,511.302,615.67,539.654,0
8625,223.404,152.754,520.203,388.836,630.357,333.932,0
8626,143.4,152.744,310.933,689.713,311.938,818.257,0
8627,42.3999,39.3914,153.402,667.71,150.302,706.127,0
8628,274.108,295.436,347.7,545.721,312.314,818.069,0
8629,80.8993,108.018,350.161,718.687,313.306,818.214,0
8630,329.111,330.882,367.399,522.743,312.678,817.994,0
8631,180.302,106.862,215.299,281.149,248.719,184.88,0
8632,171.801,122.779,525.339,346.328,630.369,334.139,0
8633,28.3001,22.3146,596.459,600.538,613.23,612.55,0
8634,56.2997,42.2058,147.881,662.799,149.976,706.217,0
8635,391.215,252.063,456.652,366.65,630.375,334.107,0
8636,368.213,238.967,494.639,484.267,615.518,539.758,0
8637,223.904,114.381,199.694,258.523,248.283,184.844,0
8638,71.2995,84.4085,529.788,767.578,611.055,755.013,0
8639,49.2998,47.523,555.167,834.124,602.439,833.52,0
8640,147,150.063,271.756,700.3,152.174,706.827,0
8641,72.6995,85.0353,583.422,469.576,615.576,539.677,0
8642,3.1,2.1131,255.133,176.519,253.175,177.313,0
8643,394.415,222.527,188.577,457.04,67.585,404.53,0
8644,46.0999,46.3389,305.988,184.705,349.002,174.422,0
8645,23.1001,18.6907,86.3967,407.986,67.7188,404.85,0
8646,192.903,132.882,487.762,606.752,613.34,612.351,0
8647,2.4,1.28599,351.832,176.75,351.861,175.513,0
8648,251.206,312.406,330.139,439.413,251.872,184.297,0
8649,158.2,118.633,525.467,337.253,630.357,334.187,0
8650,309.11,206.922,445.591,323.955,355.37,174.486,0
8651,67.7995,63.4113,307.352,761.97,311.703,818.374,0
8652,65.4996,69.5429,418.901,145.122,405.718,78.2325,0
8653,132.599,153.491,308.681,699.885,312.502,818.009,0
8654,99.5991,89.7951,119.51,452.829,67.7362,404.852,0
8655,173.401,142.757,131.607,494.741,67.7041,405.614,0
8656,82.5993,59.3,126.995,401.076,67.7605,405.006,0
8657,551.912,337.72,405.767,581.696,613.25,612.81,0
8658,183.002,164.899,536.749,452.534,615.498,540.218,0
8659,132.999,88.0564,525.124,611.888,613.154,612.722,0
8660,52.2998,61.7883,595.536,228.647,648.336,198.148,0
8661,407.716,169.926,152.97,459.368,67.7256,404.794,0
8662,6.1,5.48903,643.429,188.526,648.361,190.774,0
8663,17.7,18.8173,244.785,203.429,249.265,185.242,0
8664,11.1,13.2465,602.023,608.926,613.251,612.944,0
8665,30.4001,27.1571,236.192,206.269,249.103,185.111,0
8666,116.299,99.941,267.692,283.725,250.465,184.82,0
8667,169.601,147.393,175.592,591.146,149.435,706.425,0
8668,119.899,155.061,554.857,261.652,647.912,197.687,0
8669,535.616,278.984,273.993,553.09,150.348,706.11,0
8670,46.0999,46.3588,325.483,199.911,349.853,174.842,0
8671,334.511,213.574,502.601,414.045,630.31,334.074,0
8672,76.2994,63.4914,590.316,128.148,653.556,130.33,0
8673,0,0,348.465,169.497,348.465,169.497,0
8674,125.799,117.789,364.04,236.521,349.897,174.699,0
8675,400.515,249.388,491.847,484.336,615.642,539.705,0
8676,539.315,310.649,419.215,498.168,615.573,539.605,0
8677,285.208,132.016,497.444,638.131,613.346,613.12,0
8678,159.201,165.276,309.378,712.628,312.352,818.12,0
8679,90.9992,76.2965,557.154,338.297,630.343,333.919,0
8680,466.519,250.015,417.358,627.068,613.239,612.688,0
8681,202.903,198.329,526.949,505.616,615.543,540.224,0
8682,138.899,180.263,542.357,239.387,647.909,197.71,0
8683,147.7,157.654,314.529,684.303,312.386,818.078,0
8684,173.501,173.388,288.532,686.6,310.335,818.882,0
8685,294.409,187.986,403.904,297.206,355.347,174.485,0
8686,221.104,176.541,203.167,587.654,150.56,706.198,0
8687,999.903,373.038,472.506,333.995,471.428,329.822,1
8688,208.204,152.378,148.157,554.425,149.92,706.174,0
8689,1.7,0.881071,354.349,175.856,354.117,175.006,0
8690,212.104,187.272,153.888,514.587,67.5978,405.795,0
8691,104.299,107.881,577.482,448.476,615.463,539.766,0
8692,59.1997,76.1387,548.844,803.761,602.419,833.287,0
8693,603.5,386.23,406.888,522.927,615.55,539.649,0
8694,13.3,12.2747,602.484,745.906,612.177,752.459,0
8695,77.0994,66.7599,588.278,134.203,653.606,129.586,0
8696,436.217,167.627,195.648,446.967,67.5791,405.701,0
8697,382.714,222.292,199.652,460.011,67.8137,405.439,0
8698,33.7001,33.1465,152.222,672.717,150.252,706.096,0
8699,182.002,166.442,367.263,681.636,312.708,817.958,0
8700,235.105,149.397,475.231,604.698,613.265,613.098,0
8701,369.413,226.973,474.847,418.075,630.253,334.076,0
8702,59.9997,59.978,310.229,766.239,311.726,818.4,0
8703,34.1001,44.8027,596.846,507.108,615.469,540.176,0
8704,399.215,280.197,433.493,366.934,355.838,174.257,0
8705,61.1996,56.066,609.296,150.663,653.562,130.326,0
8706,182.302,149.637,297.882,304.872,251.654,184.256,0
8707,192.503,194.477,313.406,337.583,251.543,184.389,0
8708,19.9,21.9416,601.873,529.428,615.452,539.862,0
8709,327.611,252.1,286.293,405.846,250.534,184.817,0
8710,96.2991,70.8849,397.704,196.108,355.82,174.309,0
8711,434.617,237.627,457.091,373.333,630.365,334.125,0
8712,188.402,146.78,390.366,222.072,355.362,174.405,0
8713,1.7,0.90335,253.888,176.757,253.094,177.188,0
8714,104.099,128.207,369.011,710.331,313.545,818.263,0
8715,143.9,118.498,191.696,260.133,248.719,184.908,0
8716,62.0996,66.3746,192.466,680.951,152.366,706.917,0
8717,103.299,133.181,344.05,693.445,312.212,818.172,0
8718,196.303,196.454,526.384,502.153,615.75,540.462,0
8719,34.4,34.6069,152.664,672.313,150.336,706.124,0
8720,429.817,322.659,358.202,457.964,349.601,174.628,0
8721,325.711,162.411,249.083,639.832,150.338,706.113,0
8722,41.2999,23.5333,272.743,197.378,252.811,183.913,0
8723,206.203,152.55,332.389,290.005,349.894,174.794,0
8724,476.22,310.547,425.363,429.361,615.632,539.73,0
8725,46.8999,44.7609,557.398,832.863,602.447,833.167,0
8726,151.7,192.834,529.946,244.072,648.233,197.982,0
8727,115.199,139.643,533.846,734.133,611.105,755.198,0
8728,180.102,181.473,311.413,321.87,251.573,184.377,0
8729,325.711,204.722,491.796,413.133,630.318,334.198,0
8730,373.914,243.647,411.234,342.775,355.845,174.344,0
8731,7.7,8.69763,159.482,703.639,151.468,706.451,0
8732,240.105,218.28,505.679,505.09,615.56,540.285,0
8733,91.5992,106.279,518.776,753.984,611.169,755.214,0
8734,237.405,168.858,239.893,341.342,249.619,185.216,0
8735,597.101,302.8,288.147,547.981,150.336,706.17,0
8736,401.715,226.859,238.665,651.286,150.263,706.197,0
8737,54.7997,41.6255,234.696,222.81,248.912,185.045,0
8738,258.707,186.86,515.493,405.396,630.309,334.093,0
8739,180.202,118.905,212.719,295.427,248.004,184.587,0
8740,295.709,145.092,224.601,312.077,249.504,185.2,0
8741,52.5998,45.5496,607.371,132.737,653.551,130.187,0
8742,203.103,154.64,473.993,603.258,613.329,612.406,0
8743,318.71,195.167,198.715,480.111,67.6147,405.836,0
8744,265.007,195.971,508.908,421.461,630.301,334.143,0
8745,398.615,330.465,316.628,487.025,67.2748,403.808,0
8746,33.9001,31.7826,597.236,779.334,611.143,755.426,0
8747,123.699,113.466,169.764,623.348,150.67,706.185,0
8748,437.017,279.563,430.361,430.598,615.744,539.498,0
8749,177.902,141.684,512.047,122.212,653.624,129.753,0
8750,74.9994,60.1091,266.949,243.837,249.813,185.115,0
8751,443.518,283.218,424.419,431.164,615.513,540.09,0
8752,124.599,130.578,266.453,723.101,151.824,706.712,0
8753,156.6,136.16,527.473,151.825,653.455,130.147,0
8754,258.707,200.208,243.185,365.6,67.5767,404.464,0
8755,317.81,233.29,469.963,445.333,615.667,539.653,0
8756,312.31,222.121,387.651,341.222,350.08,174.789,0
8757,341.512,347.642,395.763,595.022,312.68,818.017,0
8758,97.1991,102.562,277.902,282.035,250.665,184.819,0
8759,115.799,111.489,361.422,228.861,349.522,174.629,0
8760,36.1,34.836,286.156,194.464,253.439,182.899,0
8761,81.7993,106.113,296.221,259.604,251.003,184.606,0
8762,11.9,11.2037,599.9,756.931,611.124,755.263,0
8763,201.403,166.556,139.106,549.669,149.691,706.318,0
8764,290.509,210.677,347.355,346.973,349.671,174.579,0
8765,112.099,84.3388,430.769,183.58,355.75,174.222,0
8766,86.1993,81.9327,533.401,614.803,613.405,612.341,0
8767,171.401,143.752,521.674,145.201,653.55,129.981,0
8768,279.708,200.506,279.309,365.524,250.921,184.664,0
8769,43.7999,48.1262,568.263,747.456,612.02,752.889,0
8770,55.5997,54.6102,597.142,701.055,612.292,752.113,0
8771,298.709,294.66,368.118,562.75,312.311,818.064,0
8772,202.103,130.538,423.417,255.598,355.48,174.413,0
8773,434.117,278.659,260.649,472.323,67.6903,404.876,0
8774,171.601,140.312,161.247,584.612,150.629,706.177,0
8775,345.412,251.518,470.848,500.634,613.259,612.437,0
8776,172.801,141.813,145.865,567.935,149.871,706.192,0
8777,433.017,257.465,429.856,392.549,630.269,334.053,0
8778,98.0991,74.7202,185.844,657.171,150.706,706.227,0
8779,106.699,94.2512,140.839,613.759,150.586,706.188,0
8780,338.911,217.536,480.297,521.299,613.273,612.495,0
8781,63.7996,64.6606,269.482,786.492,310.665,818.783,0
8782,250.706,131.409,494.638,628.101,613.296,613.071,0
8783,215.604,203.273,414.647,675.56,312.708,818.002,0
8784,163.601,174.798,307.762,671.788,311.962,818.206,0
8785,183.302,184.612,511.663,219.904,647.568,192.057,0
8786,61.6996,65.3154,415.583,141.156,405.867,78.1659,0
8787,24.9001,20.7302,87.9038,402.599,67.7087,404.805,0
8788,340.512,223.815,273.637,392.212,249.263,185.222,0
8789,180.802,190.694,387.014,671.843,313.082,818.085,0
8790,7.7,8.53129,314.696,810.046,312.4,818.152,0
8791,221.804,178.721,517.31,438.173,615.637,540.309,0
8792,323.211,241.814,462.893,455.78,615.515,540.216,0
8793,415.616,338.097,256.737,539.998,67.3951,406.445,0
8794,79.8994,68.0194,586.517,125.232,653.632,129.631,0
8795,399.615,163.146,162.048,465.037,67.8414,405.103,0
8796,377.814,269.112,254.489,501.521,67.41,406.365,0
8797,80.0993,73.6883,200.429,674.394,150.303,706.067,0
8798,317.71,213.636,491.03,415.86,630.339,334.108,0
8799,356.113,246.193,416.66,344.967,355.349,174.495,0
8800,173.401,136.332,359.436,271.735,349.818,174.734,0
8801,186.202,128.475,465.262,156.139,355.469,174.422,0
8802,328.611,208.457,481.276,289.548,630.322,334.06,0
8803,71.7995,70.9612,101.044,449.63,67.7462,405.565,0
8804,50.7998,50.9473,81.568,442.547,67.6744,405.547,0
8805,171.801,205.426,519.582,244.97,648.27,198.116,0
8806,240.305,144.466,196.123,308.318,248.949,184.999,0
8807,4,3.309,603.27,814.685,606.466,813.827,0
8808,318.11,190.705,255.218,352.735,249.413,185.202,0
8809,286.808,229.471,477.226,430.832,615.493,539.832,0
8810,169.901,151.767,513.618,691.377,612.436,752.035,0
8811,244.406,188.464,521.109,422.09,630.307,334.145,0
8812,363.413,246.08,452.821,443.026,615.595,539.706,0
8813,167.301,164.533,287.692,697.095,310.338,818.856,0
8814,26.7001,29.5498,573.352,836.058,602.41,833.327,0
8815,313.11,161.278,223.935,314.073,249.088,185.108,0
8816,377.514,150.093,181.722,440.419,67.7412,405.573,0
8817,161.301,101.019,228.815,281.891,248.833,185.016,0
8818,108.599,104.651,368.312,212.188,349.702,174.633,0
8819,468.819,286.155,425.219,407.006,630.355,334.14,0
8820,241.606,150.329,541.153,552.443,613.38,612.222,0
8821,295.409,141.864,200.608,414.162,67.7142,404.754,0
8822,295.109,294.327,367.441,562.042,312.424,818.063,0
8823,105.699,95.1034,146.031,619.264,150.675,706.205,0
8824,293.009,206.382,177.935,528.403,150.699,706.219,0
8825,273.908,176.128,507.081,542.608,613.331,612.552,0
8826,385.214,277.235,427.681,366.638,356.253,173.211,0
8827,228.605,124.112,500.387,626.212,613.217,613.03,0
8828,575.706,363.89,376.06,493.9,615.453,540.002,0
8829,190.102,117.781,215.53,295.166,248.596,184.947,0
8830,246.506,178.116,475.325,561.252,613.228,612.557,0
8831,176.002,112.975,222.783,292.368,249.491,185.219,0
8832,106.899,74.579,421.309,157.528,356.174,173.259,0
8833,144.9,117.333,286.389,730.721,311.409,818.487,0
8834,184.702,143.813,509.333,117.097,653.614,129.676,0
8835,323.511,256.804,290.83,427.796,67.3407,403.924,0
8836,35.2,40.0563,572.014,806.963,606.754,811.197,0
8837,379.914,278.839,414.743,376.313,349.347,174.523,0
8838,67.5995,71.872,590.06,237.189,647.889,197.804,0
8839,88.7992,65.9189,587.561,662.372,613.288,613.114,0
8840,43.5999,57.3232,191.949,691.566,151.744,706.751,0
8841,217.804,134.696,452.315,141.072,355.819,174.206,0
8842,452.218,343.237,347.754,485.14,349.872,174.781,0
8843,402.815,214.353,467.642,375.06,630.317,334.156,0
8844,170.401,139.73,295.609,300.856,250.916,184.698,0
8845,999.903,1056.17,654.192,115.705,796.944,1001.26,1
8846,30.6001,28.8318,599.28,777.281,611.211,755.446,0
8847,197.603,161.87,532.916,450.487,615.632,540.385,0
8848,401.515,176.033,463.265,655.542,613.273,613.181,0
8849,0,0,617.406,541.566,617.406,541.566,0
8850,447.218,289.897,263.687,478.709,67.6272,404.76,0
8851,100.799,80.4452,563.594,709.672,612.061,752.588,0
8852,277.308,153.634,188.381,314.235,248.396,184.814,0
8853,314.81,155.774,200.935,426.115,67.8046,405.067,0
8854,430.517,260.587,457.948,476.111,615.607,539.677,0
8855,404.515,277.178,443.103,445.467,615.494,539.791,0
8856,0,0,253.735,179.451,253.746,179.273,0
8857,50.3998,57.5525,597.423,208.739,648.198,198.003,0
8858,128.399,109.72,558.896,154.883,653.659,129.701,0
8859,311.01,182.13,245.895,395.418,67.5816,404.542,0
8860,0,0,63.3358,402.763,63.3358,402.763,0
8861,164.801,201.595,444.523,714.076,611.873,753.295,0
8862,318.01,190.86,255.255,354.806,250.393,184.885,0
8863,490.821,264.241,440.564,692.72,613.179,612.736,0
8864,147.6,189.85,531.168,246.102,648.147,197.994,0
8865,451.718,350.699,322.748,494.167,67.4417,404.237,0
8866,38.5,44.4263,606.523,302.837,630.269,333.95,0
8867,333.511,216.594,490.698,414.336,630.291,334.059,0
8868,15.6,19.2033,635.402,136.125,653.874,130.877,0
8869,29.8001,30.0236,281.339,192.898,253.364,182.81,0
8870,122.599,99.0796,530.447,598.128,613.17,612.598,0
8871,267.607,241.413,214.698,524.508,150.276,706.067,0
8872,184.602,142.84,510.845,119.308,653.619,130.334,0
8873,203.603,115.039,240.869,281.502,248.712,184.91,0
8874,255.406,181.893,374.788,304.967,349.888,174.713,0
8875,177.102,132.032,522.421,668.451,613.371,613.326,0
8876,477.12,310.218,315.501,471.4,67.7957,405.263,0
8877,171.201,201.068,523.75,247.128,647.86,197.639,0
8878,5.5,4.59034,658.279,188.281,654.566,190.916,0
8879,128.999,96.9431,217.999,269.255,248.75,184.869,0
8880,734.068,376.579,288.863,494.197,150.316,706.106,0
8881,402.915,229.933,237.926,449.794,67.8217,405.022,0
8882,230.805,141.922,187.711,624.859,149.946,706.195,0
8883,79.2994,73.0996,261.368,783.705,310.746,818.822,0
8884,121.699,122.399,263.889,728.55,151.546,706.544,0
8885,139.799,114.448,269.514,746.945,310.789,818.731,0
8886,54.8997,55.4583,612.378,160.761,648.143,190.966,0
8887,30.4001,27.6176,614.034,273.254,635.93,282.353,0
8888,52.8998,42.912,110.09,398.312,67.6962,404.758,0
8889,553.212,333.636,438.026,549.094,613.163,613.027,0
8890,270.407,163.759,458.973,600.446,613.343,613.076,0
8891,295.209,141.259,202.372,388.814,67.6798,405.467,0
8892,38.5,46.184,187.837,701.193,151.367,706.528,0
8893,135.699,139.976,319.382,278.765,251.283,184.459,0
8894,234.605,131.469,211.223,306.82,249.16,185.086,0
8895,172.401,134.016,164.967,592.094,150.657,706.163,0
8896,469.219,346.223,318.33,494.486,67.6128,404.549,0
8897,204.503,145.481,552.481,403.328,630.316,334.145,0
8898,209.104,150.637,529.479,391.467,630.285,334.061,0
8899,233.605,174.997,432.391,295.876,355.554,174.407,0
8900,187.902,140.851,287.406,293.313,250.516,184.792,0
8901,96.6991,63.1598,301.957,766.514,311.725,818.354,0
8902,148.6,157.674,307.27,702.984,312.669,817.965,0
8903,191.702,153.452,332.587,296.003,349.5,174.608,0
8904,35,32.5789,582.352,605.464,613.269,613.058,0
8905,270.107,180.647,298.965,334.819,250.297,184.931,0
8906,587.604,363.264,410.17,510.826,615.618,539.652,0
8907,323.311,307.718,346.784,533.137,312.447,818.135,0
8908,174.501,130.161,319.554,254.364,349.531,174.583,0
8909,234.305,207.575,351.493,627.038,313.223,818.201,0
8910,252.806,232.164,348.788,606.755,313.108,818.116,0
8911,135.599,98.7659,212.206,262.371,248.165,184.679,0
8912,508.422,369.587,392.1,529.667,613.404,612.319,0
8913,522.12,307.855,450.131,482.88,615.531,540.158,0
8914,253.306,237.889,488.706,502.281,615.514,540.102,0
8915,73.8994,67.9752,102.348,448.121,67.6961,405.597,0
8916,81.8993,66.4284,130.902,398.953,67.7292,405.505,0
8917,217.904,146.041,478.385,604.899,613.298,613.24,0
8918,66.6996,49.5038,590.634,643.913,613.402,613.252,0
8919,20.5,16.2911,605.09,554.137,616.661,542.715,0
8920,127.299,112.353,552.442,152.809,653.586,130.257,0
8921,335.411,213.365,422.219,315.556,355.394,174.386,0
8922,143.6,108.755,297.68,727.197,311.057,818.666,0
8923,128.999,95.5581,163.193,400.375,67.7158,404.814,0
8924,62.2996,62.4943,270.199,787.496,310.579,818.941,0
8925,353.312,161.212,190.488,437.945,67.6932,405.554,0
8926,37.9,23.3283,272.595,194.862,252.818,183.893,0
8927,47.2999,54.6606,617.067,244.332,635.893,282.406,0
8928,563.01,324.224,393.718,461.035,615.559,539.712,0
8929,291.309,212.948,390.236,332.463,349.904,174.72,0
8930,388.514,285.6,268.799,512.69,67.5101,406.068,0
8931,12.6,11.8187,599.61,753.284,611.05,755.217,0
8932,302.409,229.682,268.288,424.776,67.3852,403.993,0
8933,178.202,124.766,420.427,249.125,355.59,174.353,0
8934,321.01,170.69,514.402,180.242,356.099,173.543,0
8935,216.604,173.032,517.301,439.998,615.473,539.875,0
8936,248.406,220.534,503.221,507.563,615.515,540.016,0
8937,274.508,139.383,231.643,631.16,149.915,706.198,0
8938,125.899,137.304,345.777,691.427,312.968,818.109,0
8939,87.7992,63.7167,586.986,658.192,613.265,613.113,0
8940,51.9998,44.4717,573.581,597.399,613.301,612.55,0
8941,50.5998,48.1138,555.688,829.432,602.422,833.342,0
8942,230.905,145.722,211.981,390.162,67.5635,404.477,0
8943,358.713,256.999,408.563,343.918,356.326,173.098,0
8944,286.108,214.082,407.972,308.457,355.363,174.414,0
8945,88.8992,75.9297,266.537,258.472,250.14,184.969,0
8946,49.6998,45.2675,608.801,128.597,653.485,129.769,0
8947,150.6,120.296,277.661,731.836,311.428,818.471,0
8948,0,0,65.4246,409.137,65.4246,409.137,0
8949,151.7,170.903,411.1,711.473,313.713,818.4,0
8950,16,15.9759,586.753,830.23,602.403,833.291,0
8951,366.613,260.708,236.123,504.449,67.3106,406.429,0
8952,15.7,16.8263,147.48,689.641,150.433,706.076,0
8953,39,25.7378,265.532,205.416,252.48,184.036,0
8954,40.9999,41.5055,310.066,186.846,349.603,174.593,0
8955,124.999,97.4151,545.294,590.361,613.248,612.67,0
8956,179.002,156.056,162.181,570.184,150.463,706.078,0
8957,105.399,102.576,359.762,220.77,349.667,174.714,0
8958,232.005,131.367,224.312,629.964,150.64,706.241,0
8959,397.315,162.21,478.625,657.214,613.283,613.242,0
8960,54.2997,58.4349,304.035,770.688,311.547,818.432,0
8961,323.111,200.433,470.634,541.87,613.209,612.97,0
8962,186.802,208.679,317.091,639.962,312.23,818.156,0
8963,370.313,173.946,268.033,633.831,150.318,706.152,0
8964,0,0,619.978,541.527,619.978,541.527,0
8965,486.52,222.464,289.626,607.893,150.261,706.069,0
8966,141.499,139.331,116.73,500.592,67.6763,405.603,0
8967,81.3993,73.3513,592.933,188.238,647.697,191.789,0
8968,55.1997,62.3412,557.313,773.725,611.174,755.498,0
8969,54.1997,56.0418,609.822,161.527,648.333,190.891,0
8970,195.803,157.616,615.44,424.398,615.621,539.644,0
8971,152.8,125.687,539.701,153.429,653.649,129.716,0
8972,197.603,153.917,239.997,326.658,249.849,185.095,0
8973,419.316,276.373,234.473,473.756,67.5005,406.09,0
8974,197.803,131.774,423.65,255.772,355.563,174.408,0
8975,120.899,122.892,570.888,433.665,615.454,539.933,0
8976,132.899,126.237,365.194,243.288,349.427,174.515,0
8977,389.715,279.587,379.543,413.242,349.682,174.711,0
8978,205.403,145.811,294.432,297.696,251.095,184.633,0
8979,30.4001,27.4698,278.009,194.742,253.181,183.388,0
8980,172.301,204.755,445.073,714.832,612.019,752.956,0
8981,17.9,18.668,85.8006,400.74,67.7234,404.932,0
8982,118.899,87.3334,154.452,403.091,67.7458,405.557,0
8983,107.699,83.8441,303.775,748.472,311.45,818.467,0
8984,18.3,22.2332,376.962,180.692,355.932,174.138,0
8985,201.503,202.397,414.149,677.021,313.411,818.208,0
8986,178.802,188.082,331.501,641.806,312.254,818.233,0
8987,152.3,139.817,527.449,146.521,653.486,130.206,0
8988,293.009,195.829,483.661,391.471,630.359,334.146,0
8989,89.6992,113.919,353.097,713.705,313.465,818.265,0
8990,48.0998,61.6982,592.158,491.251,615.631,540.32,0
8991,347.412,156.845,479.244,653.199,613.186,612.974,0
8992,422.917,333.822,323.794,488.242,67.2898,403.922,0
8993,319.71,177.91,168.654,305.805,248.713,184.907,0
8994,410.916,232.013,465.235,361.729,630.257,334.149,0
8995,81.4993,91.5383,587.788,462.239,615.584,539.703,0
8996,70.9995,93.9498,337.034,727.214,312.283,818.102,0
8997,194.203,180.585,379.577,679.809,312.369,818.101,0
8998,73.6994,52.2558,262.202,235.085,249.874,185.118,0
8999,356.913,201.681,200.401,471.64,67.6197,405.859,0
9000,117.099,120.093,517.802,726.27,611.819,753.295,0
9001,109.399,90.5969,543.771,595.564,613.215,612.592,0
9002,46.8999,48.5132,577.126,788.98,606.855,810.792,0
9003,513.222,273.905,471.079,478.909,615.641,539.705,0
9004,256.706,183.652,374.408,305.154,349.728,174.659,0
9005,117.899,93.2815,247.352,773.668,310.751,818.722,0
9006,293.209,272.103,346.688,564.886,312.767,818.01,0
9007,229.005,176.349,523.035,418.922,630.296,334.076,0
9008,312.61,158.456,501.635,172.85,356.018,173.69,0
9009,309.21,176.09,207.689,326.69,249.094,185.087,0
9010,305.309,178.108,183.915,482.491,67.5982,405.943,0
9011,298.909,134.899,167.684,439.99,67.5876,405.695,0
9012,111.099,110.334,371.483,216.33,349.908,174.669,0
9013,119.899,138.137,541.747,181.97,647.723,191.674,0
9014,216.904,163.093,347.807,303.33,349.673,174.589,0
9015,233.205,161.347,150.492,495.821,67.7035,405.634,0
9016,274.708,182.544,521.831,422.942,630.306,334.099,0
9017,289.808,203.415,479.124,392.822,630.311,334.056,0
9018,226.005,162.084,507.448,379.576,630.328,334.052,0
9019,30.0001,36.0345,317.918,188.651,350.402,175.006,0
9020,361.413,229.889,342.348,359.739,349.883,174.846,0
9021,270.307,174.337,502.815,366.791,630.328,334.117,0
9022,240.205,253.058,326.919,580.932,312.306,818.087,0
9023,148.7,110.277,403.742,232.794,355.715,174.329,0
9024,354.712,243.533,450.618,337.815,355.406,174.512,0
9025,57.8997,58.4847,614.071,154.887,653.588,130.309,0
9026,331.211,138.023,488.593,637.784,613.25,613.22,0
9027,274.108,177.968,435.723,303.938,355.695,174.323,0
9028,0,0,612.708,753.139,612.708,753.139,0
9029,150.7,186.087,527.813,268.02,647.911,197.707,0
9030,31.4001,27.678,235.726,203.664,248.838,184.997,0
9031,291.009,219.598,480.493,433.028,615.555,539.776,0
9032,315.31,241.312,469.2,456.028,615.61,540.429,0
9033,426.117,273.268,422.414,439.163,615.509,540.24,0
9034,343.212,172.289,504.825,198.76,356.245,173.242,0
9035,93.9991,80.7547,254.86,789.607,310.925,818.722,0
9036,56.0997,62.151,555.035,749.126,611.921,753.119,0
9037,364.113,230.082,500.285,418.143,630.27,334.142,0
9038,53.4998,54.3091,408.446,131.829,405.778,78.1658,0
9039,27.9001,34.5123,320.613,784.392,312.706,817.989,0
9040,296.109,168.245,240.808,631.277,150.077,706.137,0
9041,59.2997,54.0302,589.978,703.468,612.201,752.399,0
9042,256.906,195.65,523.455,455.977,615.645,539.564,0
9043,584.304,358.818,387.854,499.982,615.715,539.637,0
9044,63.5996,72.6565,593.26,192.495,647.875,197.584,0
9045,193.003,192.112,513.675,226.537,647.861,191.686,0
9046,124.599,131.933,306.09,272.171,250.991,184.648,0
9047,159.601,135.89,160.079,590.827,150.67,706.169,0
9048,149.3,120.933,270.767,743.805,310.461,818.854,0
9049,236.805,211.411,352.099,624.844,312.797,817.994,0
9050,72.0995,59.6258,576.36,716.744,612.006,752.775,0
9051,138.299,95.842,219.599,273.434,248.823,185.041,0
9052,210.404,140.084,552.768,550.89,613.312,612.542,0
9053,57.0997,68.7974,553.545,768.52,611.055,755.235,0
9054,86.6992,70.4022,418.726,154.181,355.559,174.32,0
9055,396.915,258.495,243.395,499.463,67.4023,406.14,0
9056,369.813,154.369,493.064,618.561,613.349,612.449,0
9057,139.099,103.967,453.295,180.104,356.073,173.557,0
9058,244.506,180.804,358.646,324.656,349.616,174.59,0
9059,175.702,197.364,327.763,635.371,311.773,818.315,0
9060,104.699,120.921,354.602,705.941,312.305,818.127,0
9061,193.303,170.288,522.667,444.197,615.495,540.028,0
9062,436.717,323.834,390.477,440.493,349.43,174.508,0
9063,76.1994,75.3768,557.313,341.337,630.275,334.103,0
9064,18.4,24.1753,173.73,710.211,151.263,706.455,0
9065,403.915,285.444,414.939,377.168,349.524,174.545,0
9066,174.901,147.77,232.908,777.929,152.863,707.125,0
9067,233.205,215.48,379.674,641.936,313.311,818.192,0
9068,48.6998,39.6748,287.429,199.655,253.228,183.367,0
9069,27.2001,26.8162,412.459,103.715,406.237,78.1317,0
9070,325.811,248.739,305.661,392.774,250.918,184.702,0
